;GO:1901741;GO:0051092;GO:0045766;GO:0002244;GO:0097368;GO:0070560;GO:0014739;GO:0051926;GO:2000352;GO:2000473;GO:0019886;GO:1902042;GO:0050849;GO:1900027;GO:0043113;GO:2000406;GO:0002523;GO:2000648;GO:0045660;GO:0034698;GO:0030890;GO:2000363;GO:0031623;GO:0071404;GO:0051017;GO:0090557;GO:0045429;GO:0090314;GO:0060305;GO:0061515;GO:1904996;GO:2001190;GO:0048539;GO:0002576;GO:0048661;GO:0050730;GO:0007229;GO:0006933;GO:0071673;GO:0071157;GO:0019221;GO:0048662;GO:0051384;GO:0071672;GO:0071315;GO:0071312;GO:0050857;GO:0010477;GO:0050731;GO:0050852;GO:0050853;GO:0046488;GO:0001541;GO:0001774;GO:1990830;GO:0002503;GO:0010925;GO:0001934;GO:0002506;GO:0030593;GO:0010920;GO:0033625;GO:0071549;GO:0032930;GO:0016601;GO:0070528;GO:0045963;GO:0043542;GO:0043547;GO:0030866;GO:0002438;GO:0071333;GO:0051607;GO:0071456;GO:0051209;GO:0090026;GO:0002291;GO:0034142;GO:0042100;GO:0043312;GO:0042102;GO:0002693;GO:0043315;GO:0030217;GO:0010629;GO:0031668;GO:0097178;GO:0031669;GO:0045860;GO:0035987;GO:0071447;GO:0032870;GO:0001915;GO:0032233;GO:0008360;GO:0046718;GO:1903980;GO:0045907;GO:0043200;GO:0006469;GO:0045744;GO:0001960;GO:0002378;GO:0045471;GO:0030845;GO:0032868;GO:0071354;GO:0072683;GO:0071356;GO:0035335;GO:0031532;GO:0050776;GO:0010572;GO:0060333;GO:1900087;GO:0030041;GO:0007166;GO:0048864;GO:1901216;GO:0007569;GO:0006357;GO:0002399;GO:0070493;GO:0001975;GO:0071222;GO:0045123;GO:0030836;GO:0043066;GO:0006904;GO:0030838;GO:0070374;GO:0071347;GO:0071346
GO:0048864;0.0;0.0;0.0;0.2;0.16666666666666666;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.3333333333333333;0.16666666666666666;0.15384615384615385;0.0;0.0;0.3333333333333333;0.2;0.0;0.0;0.18181818181818182;0.2857142857142857;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.2857142857142857;0.16666666666666666;0.0;0.0;0.0;0.125;0.125;0.3076923076923077;0.2;0.3333333333333333;0.3333333333333333;0.15384615384615385;0.0;0.0;0.16666666666666666;0.13333333333333333;0.0;0.0;0.26666666666666666;0.0;0.14285714285714285;0.16666666666666666;0.0;0.15384615384615385;0.0;0.3333333333333333;0.0;0.2857142857142857;0.0;0.3333333333333333;0.1;0.0;0.15384615384615385;0.1111111111111111;0.16666666666666666;0.13333333333333333;0.0;0.0;0.0;0.16666666666666666;0.0;0.4;0.16666666666666666;0.36363636363636365;0.0;0.2;0.36363636363636365;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.3333333333333333;0.14285714285714285;0.3333333333333333;0.2857142857142857;0.3333333333333333;0.0;0.0;0.15384615384615385;0.0;0.15384615384615385;0.18181818181818182;1.0;0.0;0.6666666666666666;0.0;0.15384615384615385;0.16666666666666666;0.0;0.16666666666666666;0.16666666666666666;0.23529411764705882;0.0;0.16666666666666666;0.23529411764705882;0.0;0.3333333333333333;0.16666666666666666
GO:1901216;0.5882352941176471;0.4;0.5333333333333333;0.0;0.0;0.0;0.5;0.375;0.5882352941176471;0.625;0.0;0.5555555555555556;0.5;0.5;0.0;0.4444444444444444;0.0;0.7142857142857143;0.5555555555555556;0.0;0.5882352941176471;0.2857142857142857;0.0;0.0;0.0;0.0;0.625;0.4444444444444444;0.2857142857142857;0.0;0.5333333333333333;0.47058823529411764;0.0;0.0;0.7142857142857143;0.47058823529411764;0.5714285714285714;0.5714285714285714;0.47058823529411764;0.6666666666666666;0.5714285714285714;0.5714285714285714;0.0;0.35294117647058826;0.0;0.0;0.6666666666666666;0.0;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.5882352941176471;0.0;0.0;0.5;0.6666666666666666;0.0;0.625;0.125;0.5714285714285714;0.5;0.0;0.2857142857142857;0.0;0.0;0.25;0.0;0.0;0.36363636363636365;0.4444444444444444;0.0;0.1;0.0;0.0;0.5882352941176471;0.47058823529411764;0.42105263157894735;0.0;0.42857142857142855;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.35294117647058826;0.4444444444444444;0.5714285714285714;0.0;0.625;0.5;0.0;0.4444444444444444;0.5333333333333333;0.5333333333333333;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5882352941176471;0.13333333333333333;0.5882352941176471;0.0;0.6153846153846154;0.0;1.0;0.0;0.4444444444444444;0.0;0.5714285714285714;0.0;0.0;0.0;0.5263157894736842;0.6666666666666666;0.0;0.5263157894736842;0.5263157894736842;0.0;0.0
GO:0007569;0.0;0.0;0.0;0.4444444444444444;0.5454545454545454;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.36363636363636365;0.36363636363636365;0.5;0.0;0.0;0.36363636363636365;0.6666666666666666;0.0;0.0;0.4;0.3076923076923077;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.3076923076923077;0.36363636363636365;0.0;0.0;0.0;0.26666666666666666;0.26666666666666666;0.3333333333333333;0.4444444444444444;0.36363636363636365;0.36363636363636365;0.3333333333333333;0.0;0.0;0.36363636363636365;0.2857142857142857;0.0;0.0;0.2857142857142857;0.0;0.3076923076923077;0.36363636363636365;0.0;0.16666666666666666;0.0;0.36363636363636365;0.0;0.3076923076923077;0.0;0.36363636363636365;0.10526315789473684;0.0;0.16666666666666666;0.23529411764705882;0.36363636363636365;0.14285714285714285;0.0;0.0;0.0;0.36363636363636365;0.0;0.4444444444444444;0.18181818181818182;0.4;0.0;0.4444444444444444;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.36363636363636365;0.15384615384615385;0.36363636363636365;0.3076923076923077;0.36363636363636365;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.4;0.6666666666666666;0.0;1.0;0.0;0.16666666666666666;0.36363636363636365;0.0;0.18181818181818182;0.18181818181818182;0.25;0.0;0.36363636363636365;0.25;0.0;0.36363636363636365;0.18181818181818182
GO:0006357;0.38095238095238093;0.8333333333333334;0.3157894736842105;0.0;0.0;0.0;0.3;0.3;0.38095238095238093;0.4;0.0;0.36363636363636365;0.4;0.3;0.0;0.2727272727272727;0.0;0.4444444444444444;0.36363636363636365;0.0;0.38095238095238093;0.2222222222222222;0.0;0.0;0.0;0.0;0.6;0.2727272727272727;0.2222222222222222;0.0;0.3157894736842105;0.2857142857142857;0.0;0.0;0.4444444444444444;0.47619047619047616;0.1111111111111111;0.1111111111111111;0.2857142857142857;0.42105263157894735;0.1111111111111111;0.4444444444444444;0.0;0.2857142857142857;0.0;0.0;0.42105263157894735;0.0;0.45454545454545453;0.09090909090909091;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.45454545454545453;0.47619047619047616;0.0;0.0;0.6;0.42105263157894735;0.0;0.5;0.1;0.1111111111111111;0.4;0.0;0.2222222222222222;0.0;0.0;0.2;0.0;0.0;0.3076923076923077;0.2727272727272727;0.0;0.08333333333333333;0.0;0.0;0.38095238095238093;0.2857142857142857;0.2608695652173913;0.0;0.6666666666666666;0.0;0.0;0.0;0.45454545454545453;0.0;0.0;0.0;0.2857142857142857;0.2727272727272727;0.2222222222222222;0.0;0.4;0.1;0.0;0.45454545454545453;0.42105263157894735;0.42105263157894735;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.38095238095238093;0.10526315789473684;0.38095238095238093;0.0;0.47058823529411764;0.0;0.4444444444444444;0.0;1.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.34782608695652173;0.42105263157894735;0.0;0.34782608695652173;0.43478260869565216;0.0;0.0
GO:0002399;0.0;0.0;0.0;0.15384615384615385;0.13333333333333333;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.125;0.13333333333333333;0.13333333333333333;0.125;0.0;0.0;0.26666666666666666;0.15384615384615385;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.11764705882352941;0.13333333333333333;0.0;0.0;0.0;0.10526315789473684;0.10526315789473684;0.125;0.0;0.13333333333333333;0.13333333333333333;0.125;0.0;0.0;0.13333333333333333;0.1111111111111111;0.0;0.0;0.1111111111111111;0.0;0.11764705882352941;0.13333333333333333;0.0;0.125;0.0;0.13333333333333333;0.0;0.11764705882352941;0.0;0.13333333333333333;0.08695652173913043;0.0;0.125;0.09523809523809523;0.13333333333333333;0.1111111111111111;0.0;0.0;0.0;0.13333333333333333;0.0;0.15384615384615385;0.13333333333333333;0.14285714285714285;0.0;0.15384615384615385;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.13333333333333333;0.11764705882352941;0.13333333333333333;0.11764705882352941;0.13333333333333333;0.0;0.0;0.125;0.0;0.125;0.14285714285714285;0.15384615384615385;0.0;0.16666666666666666;0.0;1.0;0.13333333333333333;0.0;0.13333333333333333;0.13333333333333333;0.2;0.0;0.13333333333333333;0.2;0.0;0.13333333333333333;0.13333333333333333
GO:0070493;0.11764705882352941;0.1;0.13333333333333333;0.16666666666666666;0.14285714285714285;0.11764705882352941;0.125;0.125;0.47058823529411764;0.125;0.0;0.4444444444444444;0.125;0.125;0.0;0.1111111111111111;0.14285714285714285;0.5714285714285714;0.4444444444444444;0.0;0.47058823529411764;0.14285714285714285;0.26666666666666666;0.2857142857142857;0.14285714285714285;0.13333333333333333;0.5;0.1111111111111111;0.2857142857142857;0.16666666666666666;0.13333333333333333;0.11764705882352941;0.0;0.25;0.5714285714285714;0.47058823529411764;0.14285714285714285;0.14285714285714285;0.11764705882352941;0.5333333333333333;0.14285714285714285;0.5714285714285714;0.0;0.11764705882352941;0.25;0.14285714285714285;0.13333333333333333;0.0;0.4444444444444444;0.1111111111111111;0.1111111111111111;0.26666666666666666;0.0;0.2857142857142857;0.2857142857142857;0.13333333333333333;0.1111111111111111;0.47058823529411764;0.14285714285714285;0.11764705882352941;0.5;0.13333333333333333;0.23529411764705882;0.5;0.125;0.14285714285714285;0.125;0.13333333333333333;0.14285714285714285;0.2857142857142857;0.0;0.25;0.0;0.2857142857142857;0.09090909090909091;0.1111111111111111;0.13333333333333333;0.1;0.14285714285714285;0.11764705882352941;0.47058823529411764;0.11764705882352941;0.10526315789473684;0.14285714285714285;0.14285714285714285;0.3333333333333333;0.14285714285714285;0.3076923076923077;0.1111111111111111;0.16666666666666666;0.3076923076923077;0.15384615384615385;0.11764705882352941;0.1111111111111111;0.14285714285714285;0.0;0.125;0.125;0.0;0.1111111111111111;0.13333333333333333;0.13333333333333333;0.0;0.0;0.14285714285714285;0.0;0.2857142857142857;0.125;0.2857142857142857;0.25;0.2857142857142857;0.16666666666666666;0.47058823529411764;0.13333333333333333;0.47058823529411764;0.13333333333333333;0.15384615384615385;0.16666666666666666;0.5714285714285714;0.36363636363636365;0.1111111111111111;0.13333333333333333;1.0;0.0;0.14285714285714285;0.14285714285714285;0.42105263157894735;0.5333333333333333;0.14285714285714285;0.42105263157894735;0.10526315789473684;0.2857142857142857;0.14285714285714285
GO:0001975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6153846153846154;0.0;0.0;0.0;0.7142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5333333333333333;0.0;0.5;0.7142857142857143;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.5;0.14285714285714285;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.3076923076923077;0.0;0.0;0.46153846153846156;0.6153846153846154;0.0;0.0;0.0;0.0;0.0;0.0;0.7692307692307693;0.0;0.0;0.0;0.0;0.6153846153846154;0.0;0.6666666666666666;0.5714285714285714;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.2857142857142857
GO:0071222;0.0;0.0;0.0;0.16666666666666666;0.14285714285714285;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.3076923076923077;0.0;0.0;0.13333333333333333;0.2857142857142857;0.14285714285714285;0.13333333333333333;0.0;0.0;0.14285714285714285;0.16666666666666666;0.0;0.0;0.0;0.125;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.6666666666666666;0.0;0.5;0.7142857142857143;0.0;0.6666666666666666;0.0;0.1111111111111111;0.1111111111111111;0.13333333333333333;0.0;0.14285714285714285;0.7142857142857143;0.13333333333333333;0.0;0.0;0.14285714285714285;0.11764705882352941;0.0;0.0;0.5882352941176471;0.0;0.125;0.14285714285714285;0.0;0.13333333333333333;0.0;0.14285714285714285;0.2857142857142857;0.625;0.5714285714285714;0.2857142857142857;0.09090909090909091;0.0;0.13333333333333333;0.1;0.14285714285714285;0.11764705882352941;0.0;0.0;0.0;0.14285714285714285;0.0;0.5;0.14285714285714285;0.46153846153846156;0.0;0.16666666666666666;0.7692307692307693;0.7692307692307693;0.0;0.0;0.0;0.0;0.0;0.0;0.6153846153846154;0.0;0.0;0.0;0.0;0.6153846153846154;0.14285714285714285;0.5333333333333333;0.7142857142857143;0.125;0.7142857142857143;0.125;0.14285714285714285;0.0;0.0;0.13333333333333333;0.0;0.13333333333333333;0.15384615384615385;0.16666666666666666;0.0;0.18181818181818182;0.0;0.13333333333333333;0.14285714285714285;0.2857142857142857;1.0;0.14285714285714285;0.10526315789473684;0.0;0.14285714285714285;0.10526315789473684;0.0;0.7142857142857143;0.14285714285714285
GO:0045123;0.0;0.0;0.0;0.16666666666666666;0.14285714285714285;0.11764705882352941;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.14285714285714285;0.14285714285714285;0.13333333333333333;0.0;0.0;0.14285714285714285;0.16666666666666666;0.0;0.0;0.0;0.125;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.125;0.14285714285714285;0.0;0.0;0.0;0.1111111111111111;0.1111111111111111;0.13333333333333333;0.0;0.14285714285714285;0.14285714285714285;0.13333333333333333;0.0;0.0;0.14285714285714285;0.11764705882352941;0.0;0.0;0.11764705882352941;0.0;0.125;0.14285714285714285;0.0;0.13333333333333333;0.0;0.14285714285714285;0.14285714285714285;0.125;0.14285714285714285;0.14285714285714285;0.09090909090909091;0.0;0.13333333333333333;0.1;0.14285714285714285;0.11764705882352941;0.0;0.0;0.0;0.14285714285714285;0.0;0.16666666666666666;0.14285714285714285;0.15384615384615385;0.0;0.16666666666666666;0.15384615384615385;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.875;0.14285714285714285;0.125;0.14285714285714285;0.0;0.0;0.13333333333333333;0.0;0.13333333333333333;0.15384615384615385;0.16666666666666666;0.0;0.18181818181818182;0.0;0.13333333333333333;0.14285714285714285;0.0;0.14285714285714285;1.0;0.10526315789473684;0.0;0.14285714285714285;0.10526315789473684;0.0;0.14285714285714285;0.14285714285714285
GO:0030836;0.5454545454545454;0.32;0.4;0.11764705882352941;0.21052631578947367;0.18181818181818182;0.38095238095238093;0.2857142857142857;0.36363636363636365;0.47619047619047616;0.0;0.34782608695652173;0.38095238095238093;0.47619047619047616;0.0;0.34782608695652173;0.10526315789473684;0.5263157894736842;0.43478260869565216;0.0;0.45454545454545453;0.21052631578947367;0.2;0.21052631578947367;0.3157894736842105;0.2;0.47619047619047616;0.34782608695652173;0.5263157894736842;0.23529411764705882;0.4;0.36363636363636365;0.0;0.19047619047619047;0.5263157894736842;0.36363636363636365;0.42105263157894735;0.42105263157894735;0.36363636363636365;0.5;0.42105263157894735;0.42105263157894735;0.0;0.2727272727272727;0.19047619047619047;0.21052631578947367;0.5;0.0;0.43478260869565216;0.17391304347826086;0.17391304347826086;0.2;0.0;0.21052631578947367;0.21052631578947367;0.3;0.43478260869565216;0.45454545454545453;0.3157894736842105;0.18181818181818182;0.38095238095238093;0.6;0.18181818181818182;0.47619047619047616;0.19047619047619047;0.42105263157894735;0.38095238095238093;0.1;0.21052631578947367;0.3157894736842105;0.0;0.2857142857142857;0.0;0.21052631578947367;0.2962962962962963;0.34782608695652173;0.1;0.16;0.21052631578947367;0.09090909090909091;0.45454545454545453;0.36363636363636365;0.3333333333333333;0.10526315789473684;0.3157894736842105;0.23529411764705882;0.21052631578947367;0.2222222222222222;0.43478260869565216;0.11764705882352941;0.2222222222222222;0.2222222222222222;0.2727272727272727;0.6086956521739131;0.5263157894736842;0.0;0.47619047619047616;0.38095238095238093;0.0;0.34782608695652173;0.4;0.4;0.0;0.0;0.42105263157894735;0.0;0.21052631578947367;0.09523809523809523;0.21052631578947367;0.19047619047619047;0.3157894736842105;0.35294117647058826;0.45454545454545453;0.2;0.45454545454545453;0.3;0.4444444444444444;0.23529411764705882;0.5263157894736842;0.25;0.34782608695652173;0.2;0.42105263157894735;0.0;0.10526315789473684;0.10526315789473684;1.0;0.4;0.21052631578947367;0.5833333333333334;0.4166666666666667;0.21052631578947367;0.10526315789473684
GO:0043066;0.4444444444444444;0.2857142857142857;0.375;0.0;0.0;0.0;0.35294117647058826;0.47058823529411764;0.8888888888888888;0.47058823529411764;0.0;0.8421052631578947;0.5882352941176471;0.47058823529411764;0.0;0.3157894736842105;0.0;0.5333333333333333;0.42105263157894735;0.0;0.4444444444444444;0.26666666666666666;0.0;0.0;0.0;0.0;0.47058823529411764;0.3157894736842105;0.26666666666666666;0.0;0.375;0.3333333333333333;0.0;0.0;0.5333333333333333;0.4444444444444444;0.5333333333333333;0.6666666666666666;0.3333333333333333;0.625;0.5333333333333333;0.6666666666666666;0.0;0.4444444444444444;0.0;0.0;0.5;0.0;0.42105263157894735;0.10526315789473684;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.4444444444444444;0.0;0.0;0.5882352941176471;0.5;0.0;0.47058823529411764;0.11764705882352941;0.5333333333333333;0.5882352941176471;0.0;0.26666666666666666;0.0;0.0;0.23529411764705882;0.0;0.0;0.43478260869565216;0.3157894736842105;0.0;0.09523809523809523;0.0;0.0;0.4444444444444444;0.3333333333333333;0.4;0.0;0.5333333333333333;0.0;0.0;0.0;0.42105263157894735;0.0;0.0;0.0;0.4444444444444444;0.42105263157894735;0.5333333333333333;0.0;0.47058823529411764;0.11764705882352941;0.0;0.5263157894736842;0.625;0.625;0.0;0.0;0.5333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.46153846153846156;0.4444444444444444;0.125;0.4444444444444444;0.0;0.5714285714285714;0.0;0.6666666666666666;0.0;0.42105263157894735;0.0;0.5333333333333333;0.0;0.0;0.0;0.4;1.0;0.0;0.4;0.4;0.0;0.0
GO:0006904;0.0;0.0;0.0;0.16666666666666666;0.14285714285714285;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.2857142857142857;0.14285714285714285;0.13333333333333333;0.0;0.0;0.2857142857142857;0.16666666666666666;0.0;0.0;0.0;0.25;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.25;0.14285714285714285;0.0;0.0;0.0;0.1111111111111111;0.1111111111111111;0.26666666666666666;0.0;0.2857142857142857;0.2857142857142857;0.13333333333333333;0.0;0.0;0.14285714285714285;0.11764705882352941;0.0;0.0;0.23529411764705882;0.0;0.125;0.14285714285714285;0.0;0.13333333333333333;0.0;0.2857142857142857;0.0;0.25;0.0;0.2857142857142857;0.09090909090909091;0.0;0.13333333333333333;0.1;0.14285714285714285;0.11764705882352941;0.0;0.0;0.0;0.14285714285714285;0.0;0.3333333333333333;0.14285714285714285;0.3076923076923077;0.0;0.16666666666666666;0.3076923076923077;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.2857142857142857;0.125;0.2857142857142857;0.25;0.2857142857142857;0.0;0.0;0.13333333333333333;0.0;0.13333333333333333;0.15384615384615385;0.16666666666666666;0.0;0.36363636363636365;0.0;0.13333333333333333;0.14285714285714285;0.0;0.14285714285714285;0.14285714285714285;0.21052631578947367;0.0;1.0;0.21052631578947367;0.0;0.2857142857142857;0.14285714285714285
GO:0030838;0.5454545454545454;0.32;0.4;0.11764705882352941;0.21052631578947367;0.18181818181818182;0.38095238095238093;0.2857142857142857;0.36363636363636365;0.47619047619047616;0.0;0.34782608695652173;0.38095238095238093;0.38095238095238093;0.0;0.34782608695652173;0.10526315789473684;0.5263157894736842;0.43478260869565216;0.0;0.45454545454545453;0.21052631578947367;0.2;0.21052631578947367;0.3157894736842105;0.2;0.47619047619047616;0.34782608695652173;0.5263157894736842;0.23529411764705882;0.4;0.36363636363636365;0.0;0.19047619047619047;0.5263157894736842;0.36363636363636365;0.42105263157894735;0.42105263157894735;0.36363636363636365;0.5;0.42105263157894735;0.42105263157894735;0.0;0.2727272727272727;0.19047619047619047;0.21052631578947367;0.5;0.0;0.43478260869565216;0.17391304347826086;0.17391304347826086;0.2;0.0;0.21052631578947367;0.21052631578947367;0.3;0.43478260869565216;0.45454545454545453;0.3157894736842105;0.18181818181818182;0.38095238095238093;0.7;0.18181818181818182;0.47619047619047616;0.19047619047619047;0.42105263157894735;0.38095238095238093;0.1;0.21052631578947367;0.3157894736842105;0.0;0.2857142857142857;0.0;0.21052631578947367;0.2962962962962963;0.34782608695652173;0.1;0.16;0.21052631578947367;0.09090909090909091;0.45454545454545453;0.36363636363636365;0.3333333333333333;0.10526315789473684;0.3157894736842105;0.23529411764705882;0.21052631578947367;0.2222222222222222;0.43478260869565216;0.11764705882352941;0.2222222222222222;0.2222222222222222;0.2727272727272727;0.6086956521739131;0.5263157894736842;0.0;0.47619047619047616;0.38095238095238093;0.0;0.34782608695652173;0.4;0.4;0.0;0.0;0.42105263157894735;0.0;0.21052631578947367;0.09523809523809523;0.21052631578947367;0.19047619047619047;0.3157894736842105;0.35294117647058826;0.45454545454545453;0.2;0.45454545454545453;0.3;0.4444444444444444;0.23529411764705882;0.5263157894736842;0.25;0.34782608695652173;0.2;0.42105263157894735;0.0;0.10526315789473684;0.10526315789473684;0.5833333333333334;0.4;0.21052631578947367;1.0;0.4166666666666667;0.21052631578947367;0.10526315789473684
GO:0070374;0.36363636363636365;0.32;0.4;0.0;0.0;0.0;0.47619047619047616;0.2857142857142857;0.36363636363636365;0.38095238095238093;0.0;0.5217391304347826;0.6666666666666666;0.2857142857142857;0.0;0.34782608695652173;0.0;0.5263157894736842;0.43478260869565216;0.0;0.36363636363636365;0.21052631578947367;0.0;0.0;0.0;0.0;0.5714285714285714;0.34782608695652173;0.21052631578947367;0.0;0.4;0.45454545454545453;0.0;0.0;0.5263157894736842;0.8181818181818182;0.10526315789473684;0.10526315789473684;0.45454545454545453;0.5;0.10526315789473684;0.42105263157894735;0.0;0.36363636363636365;0.0;0.0;0.7;0.0;0.8695652173913043;0.08695652173913043;0.08695652173913043;0.0;0.0;0.0;0.0;0.0;0.6956521739130435;0.9090909090909091;0.0;0.0;0.6666666666666666;0.4;0.0;0.5714285714285714;0.09523809523809523;0.10526315789473684;0.47619047619047616;0.0;0.21052631578947367;0.0;0.0;0.19047619047619047;0.0;0.0;0.2962962962962963;0.43478260869565216;0.0;0.08;0.0;0.0;0.36363636363636365;0.36363636363636365;0.4166666666666667;0.0;0.5263157894736842;0.0;0.0;0.0;0.8695652173913043;0.0;0.0;0.0;0.2727272727272727;0.34782608695652173;0.21052631578947367;0.0;0.38095238095238093;0.38095238095238093;0.0;0.782608695652174;0.6;0.6;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.45454545454545453;0.1;0.45454545454545453;0.0;0.4444444444444444;0.0;0.5263157894736842;0.0;0.43478260869565216;0.0;0.10526315789473684;0.0;0.0;0.0;0.4166666666666667;0.4;0.0;0.4166666666666667;1.0;0.0;0.0
GO:0071347;0.0;0.0;0.0;0.16666666666666666;0.2857142857142857;0.23529411764705882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.6153846153846154;0.0;0.0;0.26666666666666666;0.5714285714285714;0.2857142857142857;0.26666666666666666;0.0;0.0;0.2857142857142857;0.3333333333333333;0.0;0.0;0.0;0.25;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.2857142857142857;0.0;0.5333333333333333;0.0;0.625;0.7142857142857143;0.0;0.5;0.0;0.2222222222222222;0.2222222222222222;0.26666666666666666;0.0;0.2857142857142857;0.8571428571428571;0.26666666666666666;0.0;0.0;0.2857142857142857;0.23529411764705882;0.0;0.0;0.47058823529411764;0.0;0.25;0.2857142857142857;0.0;0.13333333333333333;0.0;0.2857142857142857;0.2857142857142857;0.625;0.14285714285714285;0.42857142857142855;0.09090909090909091;0.0;0.13333333333333333;0.2;0.2857142857142857;0.11764705882352941;0.0;0.0;0.0;0.14285714285714285;0.0;0.5;0.14285714285714285;0.46153846153846156;0.0;0.16666666666666666;0.6153846153846154;0.7692307692307693;0.0;0.0;0.0;0.0;0.0;0.0;0.6153846153846154;0.0;0.0;0.0;0.0;0.6153846153846154;0.2857142857142857;0.5333333333333333;0.8571428571428571;0.125;0.8571428571428571;0.25;0.2857142857142857;0.0;0.0;0.26666666666666666;0.0;0.26666666666666666;0.3076923076923077;0.3333333333333333;0.0;0.36363636363636365;0.0;0.13333333333333333;0.2857142857142857;0.5714285714285714;0.7142857142857143;0.14285714285714285;0.21052631578947367;0.0;0.2857142857142857;0.21052631578947367;0.0;1.0;0.8571428571428571
