Module	SS	value
M153	Resnik	0.00
M153	Lin	0.00
M153	Nunivers	0.00
M153	AIC	0.00
M153	DAVID	0.0
M59	DF	100.00
M59	Ganesan	100.00
M59	LC	100.00
M59	PS	100.00
M59	Zhou	100.00
M59	Resnik	100.00
M59	Lin	100.00
M59	Nunivers	100.00
M59	AIC	100.00
M59	DAVID	90.0
M11.2	DF	90.00
M11.2	Ganesan	90.00
M11.2	LC	100.00
M11.2	PS	90.00
M11.2	Zhou	100.00
M11.2	Resnik	90.00
M11.2	Lin	90.00
M11.2	Nunivers	90.00
M11.2	AIC	90.00
M11.2	DAVID	80.0
M151	DF	0.00
M151	Ganesan	0.00
M151	LC	0.00
M151	PS	0.00
M151	Zhou	0.00
M151	Resnik	0.00
M151	Lin	0.00
M151	Nunivers	0.00
M151	AIC	0.00
M151	DAVID	100.0
M58	DF	100.00
M58	Ganesan	100.00
M58	LC	100.00
M58	PS	100.00
M58	Zhou	100.00
M58	Resnik	100.00
M58	Lin	100.00
M58	Nunivers	81.82
M58	AIC	100.00
M58	DAVID	72.72727272727273
M11.1	DF	90.91
M11.1	Ganesan	90.91
M11.1	LC	90.91
M11.1	PS	90.91
M11.1	Zhou	90.91
M11.1	Resnik	90.91
M11.1	Lin	90.91
M11.1	Nunivers	90.91
M11.1	AIC	90.91
M11.1	DAVID	90.9090909090909
M150	DF	91.67
M150	Ganesan	91.67
M150	LC	100.00
M150	PS	91.67
M150	Zhou	100.00
M150	Resnik	100.00
M150	Lin	100.00
M150	Nunivers	91.67
M150	AIC	91.67
M150	DAVID	91.66666666666666
M57	DF	100.00
M57	Ganesan	100.00
M57	LC	100.00
M57	PS	100.00
M57	Zhou	100.00
M57	Resnik	100.00
M57	Lin	100.00
M57	Nunivers	100.00
M57	AIC	100.00
M57	DAVID	92.3076923076923
M11.0	DF	88.89
M11.0	Ganesan	88.36
M11.0	LC	88.36
M11.0	PS	86.24
M11.0	Zhou	88.89
M11.0	Resnik	88.36
M11.0	Lin	86.77
M11.0	Nunivers	88.89
M11.0	AIC	88.89
M11.0	DAVID	71.95767195767195
M56	DF	91.67
M56	Ganesan	100.00
M56	LC	100.00
M56	PS	100.00
M56	Zhou	100.00
M56	Resnik	100.00
M56	Lin	91.67
M56	Nunivers	91.67
M56	AIC	100.00
M56	DAVID	83.33333333333334
M55	DF	0.00
M55	Ganesan	0.00
M55	LC	0.00
M55	PS	0.00
M55	Zhou	0.00
M55	Resnik	0.00
M55	Lin	0.00
M55	Nunivers	0.00
M55	AIC	0.00
M55	DAVID	100.0
M26.2	DF	0.00
M26.2	Ganesan	0.00
M26.2	LC	0.00
M26.2	PS	0.00
M26.2	Zhou	0.00
M26.2	Resnik	0.00
M26.2	Lin	0.00
M26.2	Nunivers	0.00
M26.2	AIC	0.00
M26.2	DAVID	0.0
M54	DF	100.00
M54	Ganesan	100.00
M54	LC	100.00
M54	PS	100.00
M54	Zhou	100.00
M54	Resnik	100.00
M54	Lin	100.00
M54	Nunivers	100.00
M54	AIC	100.00
M54	DAVID	100.0
M26.1	DF	0.00
M26.1	Ganesan	0.00
M26.1	LC	0.00
M26.1	PS	0.00
M26.1	Zhou	0.00
M26.1	Resnik	0.00
M26.1	Lin	0.00
M26.1	Nunivers	0.00
M26.1	AIC	0.00
M26.1	DAVID	100.0
M53	DF	100.00
M53	Ganesan	100.00
M53	LC	100.00
M53	PS	100.00
M53	Zhou	100.00
M53	Resnik	100.00
M53	Lin	100.00
M53	Nunivers	100.00
M53	AIC	100.00
M53	DAVID	100.0
M26.0	DF	0.00
M26.0	Ganesan	0.00
M26.0	LC	0.00
M26.0	PS	0.00
M26.0	Zhou	0.00
M26.0	Resnik	0.00
M26.0	Lin	0.00
M26.0	Nunivers	0.00
M26.0	AIC	0.00
M26.0	DAVID	0.0
M52	DF	100.00
M52	Ganesan	100.00
M52	LC	100.00
M52	PS	100.00
M52	Zhou	100.00
M52	Resnik	100.00
M52	Lin	100.00
M52	Nunivers	100.00
M52	AIC	100.00
M52	DAVID	100.0
M51	DF	94.74
M51	Ganesan	94.74
M51	LC	94.74
M51	PS	94.74
M51	Zhou	94.74
M51	Resnik	92.11
M51	Lin	89.47
M51	Nunivers	94.74
M51	AIC	94.74
M51	DAVID	81.57894736842105
M50	DF	90.00
M50	Ganesan	100.00
M50	LC	100.00
M50	PS	90.00
M50	Zhou	100.00
M50	Resnik	90.00
M50	Lin	100.00
M50	Nunivers	90.00
M50	AIC	90.00
M50	DAVID	80.0
M149	DF	0.00
M149	Ganesan	0.00
M149	LC	0.00
M149	PS	0.00
M149	Zhou	0.00
M149	Resnik	0.00
M149	Lin	0.00
M149	Nunivers	0.00
M149	AIC	0.00
M149	DAVID	0.0
M148	DF	0.00
M148	Ganesan	0.00
M148	LC	0.00
M148	PS	0.00
M148	Zhou	0.00
M148	Resnik	0.00
M148	Lin	0.00
M148	Nunivers	0.00
M148	AIC	0.00
M148	DAVID	100.0
M147	DF	94.12
M147	Ganesan	94.12
M147	LC	100.00
M147	PS	100.00
M147	Zhou	100.00
M147	Resnik	94.12
M147	Lin	100.00
M147	Nunivers	100.00
M147	AIC	94.12
M147	DAVID	82.35294117647058
M146	DF	100.00
M146	Ganesan	100.00
M146	LC	100.00
M146	PS	100.00
M146	Zhou	100.00
M146	Resnik	100.00
M146	Lin	100.00
M146	Nunivers	100.00
M146	AIC	100.00
M146	DAVID	100.0
M144	DF	87.50
M144	Ganesan	93.75
M144	LC	93.75
M144	PS	93.75
M144	Zhou	93.75
M144	Resnik	93.75
M144	Lin	87.50
M144	Nunivers	87.50
M144	AIC	93.75
M144	DAVID	75.0
M95.1	DF	80.00
M95.1	Ganesan	80.00
M95.1	LC	80.00
M95.1	PS	80.00
M95.1	Zhou	80.00
M95.1	Resnik	80.00
M95.1	Lin	80.00
M95.1	Nunivers	73.33
M95.1	AIC	80.00
M95.1	DAVID	60.0
M143	DF	100.00
M143	Ganesan	100.00
M143	LC	100.00
M143	PS	100.00
M143	Zhou	100.00
M143	Resnik	100.00
M143	Lin	100.00
M143	Nunivers	100.00
M143	AIC	100.00
M143	DAVID	100.0
M95.0	DF	79.17
M95.0	Ganesan	79.17
M95.0	LC	79.17
M95.0	PS	79.17
M95.0	Zhou	79.17
M95.0	Resnik	79.17
M95.0	Lin	79.17
M95.0	Nunivers	79.17
M95.0	AIC	79.17
M95.0	DAVID	62.5
M142	DF	69.23
M142	Ganesan	84.62
M142	LC	84.62
M142	PS	84.62
M142	Zhou	84.62
M142	Resnik	84.62
M142	Lin	84.62
M142	Nunivers	61.54
M142	AIC	69.23
M142	DAVID	46.15384615384615
M49	DF	95.74
M49	Ganesan	95.74
M49	LC	95.74
M49	PS	95.74
M49	Zhou	95.74
M49	Resnik	95.74
M49	Lin	95.74
M49	Nunivers	95.74
M49	AIC	95.74
M49	DAVID	95.74468085106383
M141	DF	0.00
M141	Ganesan	0.00
M141	LC	0.00
M141	PS	0.00
M141	Zhou	0.00
M141	Resnik	0.00
M141	Lin	0.00
M141	Nunivers	0.00
M141	AIC	0.00
M141	DAVID	0.0
M48	DF	0.00
M48	Ganesan	0.00
M48	LC	0.00
M48	PS	0.00
M48	Zhou	0.00
M48	Resnik	0.00
M48	Lin	0.00
M48	Nunivers	0.00
M48	AIC	0.00
M48	DAVID	100.0
M140	DF	92.86
M140	Ganesan	92.86
M140	LC	92.86
M140	PS	92.86
M140	Zhou	92.86
M140	Resnik	92.86
M140	Lin	92.86
M140	Nunivers	92.86
M140	AIC	92.86
M140	DAVID	57.14285714285714
M46	DF	89.29
M46	Ganesan	82.14
M46	LC	89.29
M46	PS	82.14
M46	Zhou	89.29
M46	Resnik	89.29
M46	Lin	82.14
M46	Nunivers	78.57
M46	AIC	89.29
M46	DAVID	57.14285714285714
M45	DF	100.00
M45	Ganesan	100.00
M45	LC	100.00
M45	PS	100.00
M45	Zhou	100.00
M45	Resnik	100.00
M45	Lin	100.00
M45	Nunivers	100.00
M45	AIC	100.00
M45	DAVID	100.0
M44	DF	100.00
M44	Ganesan	100.00
M44	LC	100.00
M44	PS	100.00
M44	Zhou	100.00
M44	Resnik	100.00
M44	Lin	100.00
M44	Nunivers	100.00
M44	AIC	100.00
M44	DAVID	90.0
M42	DF	100.00
M42	Ganesan	100.00
M42	LC	100.00
M42	PS	100.00
M42	Zhou	100.00
M42	Resnik	100.00
M42	Lin	100.00
M42	Nunivers	100.00
M42	AIC	100.00
M42	DAVID	100.0
M40	DF	100.00
M40	Ganesan	100.00
M40	LC	100.00
M40	PS	100.00
M40	Zhou	100.00
M40	Resnik	100.00
M40	Lin	100.00
M40	Nunivers	100.00
M40	AIC	100.00
M40	DAVID	100.0
M43.1	DF	100.00
M43.1	Ganesan	100.00
M43.1	LC	100.00
M43.1	PS	100.00
M43.1	Zhou	100.00
M43.1	Resnik	100.00
M43.1	Lin	100.00
M43.1	Nunivers	100.00
M43.1	AIC	100.00
M43.1	DAVID	92.85714285714286
M43.0	DF	100.00
M43.0	Ganesan	100.00
M43.0	LC	100.00
M43.0	PS	100.00
M43.0	Zhou	100.00
M43.0	Resnik	100.00
M43.0	Lin	100.00
M43.0	Nunivers	100.00
M43.0	AIC	100.00
M43.0	DAVID	86.66666666666667
M139	DF	90.91
M139	Ganesan	90.91
M139	LC	100.00
M139	PS	90.91
M139	Zhou	100.00
M139	Resnik	100.00
M139	Lin	100.00
M139	Nunivers	100.00
M139	AIC	100.00
M139	DAVID	72.72727272727273
M138	DF	90.91
M138	Ganesan	63.64
M138	LC	100.00
M138	PS	100.00
M138	Zhou	100.00
M138	Resnik	36.36
M138	Lin	36.36
M138	Nunivers	90.91
M138	AIC	90.91
M138	DAVID	36.36363636363637
M137	DF	0.00
M137	Ganesan	0.00
M137	LC	0.00
M137	PS	0.00
M137	Zhou	0.00
M137	Resnik	0.00
M137	Lin	0.00
M137	Nunivers	0.00
M137	AIC	0.00
M137	DAVID	100.0
M136	DF	0.00
M136	Ganesan	0.00
M136	LC	0.00
M136	PS	0.00
M136	Zhou	0.00
M136	Resnik	0.00
M136	Lin	0.00
M136	Nunivers	0.00
M136	AIC	0.00
M136	DAVID	100.0
M134	DF	47.06
M134	Ganesan	47.06
M134	LC	64.71
M134	PS	47.06
M134	Zhou	64.71
M134	Resnik	47.06
M134	Lin	47.06
M134	Nunivers	47.06
M134	AIC	58.82
M134	DAVID	23.52941176470588
M70.1	DF	0.00
M70.1	Ganesan	0.00
M70.1	LC	0.00
M70.1	PS	0.00
M70.1	Zhou	0.00
M70.1	Resnik	0.00
M70.1	Lin	0.00
M70.1	Nunivers	0.00
M70.1	AIC	0.00
M70.1	DAVID	0.0
M70.0	DF	0.00
M70.0	Ganesan	0.00
M70.0	LC	0.00
M70.0	PS	0.00
M70.0	Zhou	0.00
M70.0	Resnik	0.00
M70.0	Lin	0.00
M70.0	Nunivers	0.00
M70.0	AIC	0.00
M70.0	DAVID	0.0
M132	DF	90.91
M132	Ganesan	90.91
M132	LC	90.91
M132	PS	90.91
M132	Zhou	90.91
M132	Resnik	90.91
M132	Lin	90.91
M132	Nunivers	90.91
M132	AIC	90.91
M132	DAVID	90.9090909090909
M39	DF	100.00
M39	Ganesan	100.00
M39	LC	100.00
M39	PS	100.00
M39	Zhou	100.00
M39	Resnik	100.00
M39	Lin	100.00
M39	Nunivers	100.00
M39	AIC	100.00
M39	DAVID	100.0
M131	DF	0.00
M131	Ganesan	0.00
M131	LC	0.00
M131	PS	0.00
M131	Zhou	0.00
M131	Resnik	0.00
M131	Lin	0.00
M131	Nunivers	0.00
M131	AIC	0.00
M131	DAVID	0.0
M38	DF	90.91
M38	Ganesan	90.91
M38	LC	90.91
M38	PS	90.91
M38	Zhou	90.91
M38	Resnik	90.91
M38	Lin	90.91
M38	Nunivers	90.91
M38	AIC	90.91
M38	DAVID	90.9090909090909
M130	DF	100.00
M130	Ganesan	100.00
M130	LC	100.00
M130	PS	100.00
M130	Zhou	100.00
M130	Resnik	100.00
M130	Lin	100.00
M130	Nunivers	100.00
M130	AIC	100.00
M130	DAVID	100.0
M36	DF	100.00
M36	Ganesan	100.00
M36	LC	100.00
M36	PS	100.00
M36	Zhou	100.00
M36	Resnik	100.00
M36	Lin	100.00
M36	Nunivers	100.00
M36	AIC	100.00
M36	DAVID	100.0
M34	DF	70.00
M34	Ganesan	80.00
M34	LC	80.00
M34	PS	70.00
M34	Zhou	80.00
M34	Resnik	70.00
M34	Lin	70.00
M34	Nunivers	70.00
M34	AIC	70.00
M34	DAVID	80.0
M33	DF	90.91
M33	Ganesan	90.91
M33	LC	90.91
M33	PS	90.91
M33	Zhou	90.91
M33	Resnik	90.91
M33	Lin	81.82
M33	Nunivers	90.91
M33	AIC	90.91
M33	DAVID	72.72727272727273
M31	DF	91.67
M31	Ganesan	91.67
M31	LC	91.67
M31	PS	91.67
M31	Zhou	91.67
M31	Resnik	91.67
M31	Lin	91.67
M31	Nunivers	91.67
M31	AIC	91.67
M31	DAVID	91.66666666666666
M30	DF	95.00
M30	Ganesan	95.00
M30	LC	95.00
M30	PS	95.00
M30	Zhou	95.00
M30	Resnik	95.00
M30	Lin	95.00
M30	Nunivers	95.00
M30	AIC	95.00
M30	DAVID	80.0
M129	DF	76.92
M129	Ganesan	76.92
M129	LC	84.62
M129	PS	76.92
M129	Zhou	76.92
M129	Resnik	76.92
M129	Lin	76.92
M129	Nunivers	53.85
M129	AIC	76.92
M129	DAVID	38.46153846153847
M128	DF	0.00
M128	Ganesan	0.00
M128	LC	0.00
M128	PS	0.00
M128	Zhou	0.00
M128	Resnik	0.00
M128	Lin	0.00
M128	Nunivers	0.00
M128	AIC	0.00
M128	DAVID	100.0
M127	DF	91.67
M127	Ganesan	91.67
M127	LC	100.00
M127	PS	91.67
M127	Zhou	100.00
M127	Resnik	100.00
M127	Lin	100.00
M127	Nunivers	91.67
M127	AIC	91.67
M127	DAVID	91.66666666666666
M126	DF	53.85
M126	Ganesan	84.62
M126	LC	84.62
M126	PS	84.62
M126	Zhou	84.62
M126	Resnik	84.62
M126	Lin	69.23
M126	Nunivers	53.85
M126	AIC	53.85
M126	DAVID	46.15384615384615
M125	DF	0.00
M125	Ganesan	0.00
M125	LC	0.00
M125	PS	0.00
M125	Zhou	0.00
M125	Resnik	0.00
M125	Lin	0.00
M125	Nunivers	0.00
M125	AIC	0.00
M125	DAVID	0.0
M124	DF	100.00
M124	Ganesan	100.00
M124	LC	100.00
M124	PS	100.00
M124	Zhou	100.00
M124	Resnik	100.00
M124	Lin	100.00
M124	Nunivers	100.00
M124	AIC	100.00
M124	DAVID	94.73684210526315
M123	DF	76.92
M123	Ganesan	76.92
M123	LC	76.92
M123	PS	61.54
M123	Zhou	76.92
M123	Resnik	76.92
M123	Lin	76.92
M123	Nunivers	76.92
M123	AIC	76.92
M123	DAVID	61.53846153846154
M122	DF	100.00
M122	Ganesan	100.00
M122	LC	100.00
M122	PS	100.00
M122	Zhou	100.00
M122	Resnik	100.00
M122	Lin	100.00
M122	Nunivers	100.00
M122	AIC	100.00
M122	DAVID	90.9090909090909
M29	DF	80.00
M29	Ganesan	80.00
M29	LC	80.00
M29	PS	80.00
M29	Zhou	80.00
M29	Resnik	80.00
M29	Lin	80.00
M29	Nunivers	80.00
M29	AIC	80.00
M29	DAVID	80.0
M121	DF	0.00
M121	Ganesan	0.00
M121	LC	0.00
M121	PS	0.00
M121	Zhou	0.00
M121	Resnik	0.00
M121	Lin	0.00
M121	Nunivers	0.00
M121	AIC	0.00
M121	DAVID	100.0
M28	DF	100.00
M28	Ganesan	100.00
M28	LC	100.00
M28	PS	100.00
M28	Zhou	100.00
M28	Resnik	100.00
M28	Lin	100.00
M28	Nunivers	100.00
M28	AIC	100.00
M28	DAVID	100.0
M120	DF	0.00
M120	Ganesan	0.00
M120	LC	0.00
M120	PS	0.00
M120	Zhou	0.00
M120	Resnik	0.00
M120	Lin	0.00
M120	Nunivers	0.00
M120	AIC	0.00
M120	DAVID	0.0
M4.9	DF	87.50
M4.9	Ganesan	93.75
M4.9	LC	93.75
M4.9	PS	93.75
M4.9	Zhou	93.75
M4.9	Resnik	93.75
M4.9	Lin	93.75
M4.9	Nunivers	93.75
M4.9	AIC	93.75
M4.9	DAVID	81.25
M4.8	DF	89.47
M4.8	Ganesan	94.74
M4.8	LC	100.00
M4.8	PS	94.74
M4.8	Zhou	100.00
M4.8	Resnik	100.00
M4.8	Lin	89.47
M4.8	Nunivers	89.47
M4.8	AIC	100.00
M4.8	DAVID	84.21052631578947
M25	DF	60.00
M25	Ganesan	60.00
M25	LC	100.00
M25	PS	60.00
M25	Zhou	100.00
M25	Resnik	90.00
M25	Lin	40.00
M25	Nunivers	90.00
M25	AIC	60.00
M25	DAVID	40.0
M4.7	DF	95.24
M4.7	Ganesan	95.24
M4.7	LC	95.24
M4.7	PS	95.24
M4.7	Zhou	95.24
M4.7	Resnik	95.24
M4.7	Lin	90.48
M4.7	Nunivers	95.24
M4.7	AIC	95.24
M4.7	DAVID	90.47619047619048
M24	DF	100.00
M24	Ganesan	100.00
M24	LC	100.00
M24	PS	100.00
M24	Zhou	100.00
M24	Resnik	100.00
M24	Lin	100.00
M24	Nunivers	100.00
M24	AIC	100.00
M24	DAVID	93.33333333333333
M4.6	DF	80.00
M4.6	Ganesan	90.00
M4.6	LC	95.00
M4.6	PS	90.00
M4.6	Zhou	95.00
M4.6	Resnik	95.00
M4.6	Lin	75.00
M4.6	Nunivers	80.00
M4.6	AIC	90.00
M4.6	DAVID	65.0
M23	DF	91.67
M23	Ganesan	91.67
M23	LC	91.67
M23	PS	91.67
M23	Zhou	91.67
M23	Resnik	91.67
M23	Lin	91.67
M23	Nunivers	91.67
M23	AIC	91.67
M23	DAVID	91.66666666666666
M4.5	DF	85.71
M4.5	Ganesan	82.86
M4.5	LC	88.57
M4.5	PS	88.57
M4.5	Zhou	88.57
M4.5	Resnik	88.57
M4.5	Lin	82.86
M4.5	Nunivers	85.71
M4.5	AIC	82.86
M4.5	DAVID	57.14285714285714
M4.4	DF	86.67
M4.4	Ganesan	86.67
M4.4	LC	90.00
M4.4	PS	83.33
M4.4	Zhou	90.00
M4.4	Resnik	83.33
M4.4	Lin	86.67
M4.4	Nunivers	86.67
M4.4	AIC	86.67
M4.4	DAVID	80.0
M21	DF	80.00
M21	Ganesan	80.00
M21	LC	80.00
M21	PS	70.00
M21	Zhou	80.00
M21	Resnik	70.00
M21	Lin	70.00
M21	Nunivers	80.00
M21	AIC	80.00
M21	DAVID	50.0
M4.3	DF	80.65
M4.3	Ganesan	74.19
M4.3	LC	83.87
M4.3	PS	80.65
M4.3	Zhou	83.87
M4.3	Resnik	80.65
M4.3	Lin	80.65
M4.3	Nunivers	80.65
M4.3	AIC	80.65
M4.3	DAVID	70.96774193548387
M20	DF	93.33
M20	Ganesan	93.33
M20	LC	93.33
M20	PS	93.33
M20	Zhou	93.33
M20	Resnik	93.33
M20	Lin	93.33
M20	Nunivers	93.33
M20	AIC	93.33
M20	DAVID	93.33333333333333
M4.2	DF	88.24
M4.2	Ganesan	88.24
M4.2	LC	88.24
M4.2	PS	85.29
M4.2	Zhou	88.24
M4.2	Resnik	88.24
M4.2	Lin	85.29
M4.2	Nunivers	88.24
M4.2	AIC	88.24
M4.2	DAVID	79.41176470588235
M4.1	DF	94.48
M4.1	Ganesan	93.79
M4.1	LC	94.48
M4.1	PS	94.48
M4.1	Zhou	94.48
M4.1	Resnik	93.79
M4.1	Lin	93.79
M4.1	Nunivers	94.48
M4.1	AIC	94.48
M4.1	DAVID	91.72413793103448
M4.0	DF	87.76
M4.0	Ganesan	87.76
M4.0	LC	86.57
M4.0	PS	87.16
M4.0	Zhou	87.76
M4.0	Resnik	86.87
M4.0	Lin	86.87
M4.0	Nunivers	87.76
M4.0	AIC	87.76
M4.0	DAVID	76.11940298507463
M119	DF	63.64
M119	Ganesan	54.55
M119	LC	81.82
M119	PS	81.82
M119	Zhou	81.82
M119	Resnik	72.73
M119	Lin	72.73
M119	Nunivers	63.64
M119	AIC	63.64
M119	DAVID	27.27272727272727
M117	DF	90.48
M117	Ganesan	90.48
M117	LC	95.24
M117	PS	90.48
M117	Zhou	95.24
M117	Resnik	95.24
M117	Lin	90.48
M117	Nunivers	90.48
M117	AIC	90.48
M117	DAVID	90.47619047619048
M116	DF	0.00
M116	Ganesan	0.00
M116	LC	0.00
M116	PS	0.00
M116	Zhou	0.00
M116	Resnik	0.00
M116	Lin	0.00
M116	Nunivers	0.00
M116	AIC	0.00
M116	DAVID	0.0
M115	DF	100.00
M115	Ganesan	100.00
M115	LC	100.00
M115	PS	100.00
M115	Zhou	100.00
M115	Resnik	100.00
M115	Lin	100.00
M115	Nunivers	100.00
M115	AIC	100.00
M115	DAVID	100.0
M113	DF	40.00
M113	Ganesan	40.00
M113	LC	90.00
M113	PS	90.00
M113	Zhou	90.00
M113	Resnik	90.00
M113	Lin	40.00
M113	Nunivers	80.00
M113	AIC	40.00
M113	DAVID	0.0
M19	DF	94.12
M19	Ganesan	94.12
M19	LC	94.12
M19	PS	94.12
M19	Zhou	94.12
M19	Resnik	88.24
M19	Lin	88.24
M19	Nunivers	82.35
M19	AIC	94.12
M19	DAVID	70.58823529411765
M18	DF	90.91
M18	Ganesan	100.00
M18	LC	100.00
M18	PS	90.91
M18	Zhou	100.00
M18	Resnik	81.82
M18	Lin	81.82
M18	Nunivers	100.00
M18	AIC	100.00
M18	DAVID	63.63636363636363
M110	DF	90.00
M110	Ganesan	100.00
M110	LC	100.00
M110	PS	100.00
M110	Zhou	100.00
M110	Resnik	100.00
M110	Lin	100.00
M110	Nunivers	90.00
M110	AIC	100.00
M110	DAVID	100.0
M114.1	DF	72.73
M114.1	Ganesan	90.91
M114.1	LC	90.91
M114.1	PS	90.91
M114.1	Zhou	90.91
M114.1	Resnik	90.91
M114.1	Lin	90.91
M114.1	Nunivers	72.73
M114.1	AIC	90.91
M114.1	DAVID	27.27272727272727
M16	DF	82.22
M16	Ganesan	86.67
M16	LC	91.11
M16	PS	91.11
M16	Zhou	91.11
M16	Resnik	88.89
M16	Lin	80.00
M16	Nunivers	84.44
M16	AIC	86.67
M16	DAVID	71.11111111111111
M114.0	DF	0.00
M114.0	Ganesan	0.00
M114.0	LC	0.00
M114.0	PS	0.00
M114.0	Zhou	0.00
M114.0	Resnik	0.00
M114.0	Lin	0.00
M114.0	Nunivers	0.00
M114.0	AIC	0.00
M114.0	DAVID	0.0
M15	DF	92.31
M15	Ganesan	92.31
M15	LC	100.00
M15	PS	92.31
M15	Zhou	100.00
M15	Resnik	92.31
M15	Lin	92.31
M15	Nunivers	92.31
M15	AIC	92.31
M15	DAVID	100.0
M14	DF	100.00
M14	Ganesan	100.00
M14	LC	100.00
M14	PS	100.00
M14	Zhou	100.00
M14	Resnik	100.00
M14	Lin	100.00
M14	Nunivers	91.67
M14	AIC	100.00
M14	DAVID	66.66666666666666
M13	DF	100.00
M13	Ganesan	100.00
M13	LC	100.00
M13	PS	100.00
M13	Zhou	100.00
M13	Resnik	100.00
M13	Lin	100.00
M13	Nunivers	100.00
M13	AIC	100.00
M13	DAVID	100.0
M12	DF	80.00
M12	Ganesan	80.00
M12	LC	90.00
M12	PS	90.00
M12	Zhou	90.00
M12	Resnik	80.00
M12	Lin	80.00
M12	Nunivers	80.00
M12	AIC	80.00
M12	DAVID	70.0
M156.1	DF	52.78
M156.1	Ganesan	52.78
M156.1	LC	52.78
M156.1	PS	52.78
M156.1	Zhou	50.00
M156.1	Resnik	52.78
M156.1	Lin	52.78
M156.1	Nunivers	50.00
M156.1	AIC	52.78
M156.1	DAVID	41.66666666666667
M156.0	DF	46.51
M156.0	Ganesan	55.81
M156.0	LC	55.81
M156.0	PS	53.49
M156.0	Zhou	53.49
M156.0	Resnik	55.81
M156.0	Lin	55.81
M156.0	Nunivers	46.51
M156.0	AIC	55.81
M156.0	DAVID	34.883720930232556
M109	DF	100.00
M109	Ganesan	100.00
M109	LC	100.00
M109	PS	100.00
M109	Zhou	100.00
M109	Resnik	100.00
M109	Lin	100.00
M109	Nunivers	100.00
M109	AIC	100.00
M109	DAVID	100.0
M108	DF	0.00
M108	Ganesan	0.00
M108	LC	0.00
M108	PS	0.00
M108	Zhou	0.00
M108	Resnik	0.00
M108	Lin	0.00
M108	Nunivers	0.00
M108	AIC	0.00
M108	DAVID	0.0
M107	DF	90.91
M107	Ganesan	90.91
M107	LC	90.91
M107	PS	90.91
M107	Zhou	90.91
M107	Resnik	90.91
M107	Lin	90.91
M107	Nunivers	90.91
M107	AIC	90.91
M107	DAVID	90.9090909090909
M105	DF	0.00
M105	Ganesan	0.00
M105	LC	0.00
M105	PS	0.00
M105	Zhou	0.00
M105	Resnik	0.00
M105	Lin	0.00
M105	Nunivers	0.00
M105	AIC	0.00
M105	DAVID	0.0
M104	DF	0.00
M104	Ganesan	0.00
M104	LC	0.00
M104	PS	0.00
M104	Zhou	0.00
M104	Resnik	0.00
M104	Lin	0.00
M104	Nunivers	0.00
M104	AIC	0.00
M104	DAVID	0.0
M103	DF	100.00
M103	Ganesan	100.00
M103	LC	100.00
M103	PS	100.00
M103	Zhou	100.00
M103	Resnik	100.00
M103	Lin	100.00
M103	Nunivers	100.00
M103	AIC	100.00
M103	DAVID	100.0
M102	DF	0.00
M102	Ganesan	0.00
M102	LC	0.00
M102	PS	0.00
M102	Zhou	0.00
M102	Resnik	0.00
M102	Lin	0.00
M102	Nunivers	0.00
M102	AIC	0.00
M102	DAVID	100.0
M101	DF	85.71
M101	Ganesan	78.57
M101	LC	85.71
M101	PS	85.71
M101	Zhou	85.71
M101	Resnik	85.71
M101	Lin	85.71
M101	Nunivers	78.57
M101	AIC	85.71
M101	DAVID	35.714285714285715
M100	DF	100.00
M100	Ganesan	100.00
M100	LC	100.00
M100	PS	100.00
M100	Zhou	100.00
M100	Resnik	100.00
M100	Lin	100.00
M100	Nunivers	100.00
M100	AIC	100.00
M100	DAVID	100.0
M72.2	DF	0.00
M72.2	Ganesan	0.00
M72.2	LC	0.00
M72.2	PS	0.00
M72.2	Zhou	0.00
M72.2	Resnik	0.00
M72.2	Lin	0.00
M72.2	Nunivers	0.00
M72.2	AIC	0.00
M72.2	DAVID	0.0
M72.1	DF	0.00
M72.1	Ganesan	0.00
M72.1	LC	0.00
M72.1	PS	0.00
M72.1	Zhou	0.00
M72.1	Resnik	0.00
M72.1	Lin	0.00
M72.1	Nunivers	0.00
M72.1	AIC	0.00
M72.1	DAVID	0.0
M72.0	DF	0.00
M72.0	Ganesan	0.00
M72.0	LC	0.00
M72.0	PS	0.00
M72.0	Zhou	0.00
M72.0	Resnik	0.00
M72.0	Lin	0.00
M72.0	Nunivers	0.00
M72.0	AIC	0.00
M72.0	DAVID	100.0
M1.1	DF	100.00
M1.1	Ganesan	100.00
M1.1	LC	100.00
M1.1	PS	100.00
M1.1	Zhou	100.00
M1.1	Resnik	100.00
M1.1	Lin	100.00
M1.1	Nunivers	100.00
M1.1	AIC	100.00
M1.1	DAVID	100.0
M1.0	DF	100.00
M1.0	Ganesan	100.00
M1.0	LC	100.00
M1.0	PS	100.00
M1.0	Zhou	100.00
M1.0	Resnik	100.00
M1.0	Lin	100.00
M1.0	Nunivers	100.00
M1.0	AIC	100.00
M1.0	DAVID	93.10344827586206
M35.1	DF	100.00
M35.1	Ganesan	100.00
M35.1	LC	100.00
M35.1	PS	100.00
M35.1	Zhou	100.00
M35.1	Resnik	100.00
M35.1	Lin	100.00
M35.1	Nunivers	100.00
M35.1	AIC	100.00
M35.1	DAVID	100.0
M35.0	DF	92.86
M35.0	Ganesan	100.00
M35.0	LC	100.00
M35.0	PS	100.00
M35.0	Zhou	100.00
M35.0	Resnik	100.00
M35.0	Lin	100.00
